fonte,id_fonte,url,titulo,ano,autores,citacoes,doi,resumo,idioma,conceitos,veiculo,eixo_tematico,coleta_timestamp,query_utilizada
IFMG,oai:null:20.500.14387/2304,,Avaliação de conformidade com os requisitos da NR 10 - Segurança em Instalações e Serviços em Eletricidade: estudo de caso em uma indústria alimentícia,2025,"Cardoso, Henrique Martins",0,https://hdl.handle.net/20.500.14387/2304,"O avanço tecnológico e a crescente complexidade dos processos de trabalho aumentaram os riscos ocupacionais, reforçando a relevância da Segurança do Trabalho para a proteção dos trabalhadores e a promoção de ambientes laborais seguros. No Brasil, as Normas Regulamentadoras (NRs), instituídas em 1978, representam um marco nesse contexto, com destaque para a NR-10, que regula a segurança em instalações elétricas, atividades de alto risco presentes em diversos setores industriais. Este estudo avaliou a conformidade de uma unidade fabril do setor alimentício com os requisitos da NR-10, analisando aspectos técnicos, documentais e de governança relacionados à segurança elétrica. O levantamento das condições existentes identificou 11 não conformidades, incluindo a ausência de projeto elétrico, inadequações em áreas classificadas com risco de explosão e a falta de aprovação formal de procedimentos de trabalho por profissionais habilitados. Apesar das lacunas, constatou-se um alto nível de segurança, respaldado por medidas de controle implementadas e boas práticas adotadas. O estudo apresenta recomendações para corrigir os desvios identificados e fortalecer a gestão da segurança elétrica, promovendo prevenção de acidentes, conformidade normativa e melhoria contínua do ambiente de trabalho. Além disso, propõe um modelo de auditoria roteirizado aplicável a outros casos, contribuindo para a criação de um ambiente de trabalho mais seguro e alinhado às exigências normativas.",Português,Instalações elétricas - requisitos de segurança;Normalização - legislação - Brasil;Segurança do trabalho;Engenharia civil,IFMG,geral,2026-09-02T19:45:38,OAI-PMH https://repositorio.ifmg.edu.br/server/oai/request set=
IFMG,oai:null:20.500.14387/2691,,Da cor ao nome: como a arte em mosaico e a gastronomia contemporânea podem  contribuir para o processo autoral,2025,"Vizotto, Aila Esteves",0,https://hdl.handle.net/20.500.14387/2691,"A gastronomia contemporânea tem se consolidado como campo multifacetado e interdisciplinar, podendo influenciar e ser influenciada por diferentes campos do saber, a arte aparece nesse cenário relacionando-se estreitamente com a gastronomia. A partir desse contexto, o trabalho tem como objetivo geral apresentar como a arte dos mosaicos pode inspirar a criação de um prato autoral, incorporando conceitos da gastronomia contemporânea, de modo a compreendê-la como uma expressão artístico-cultural. Para tal finalidade, tem como objetivos específicos analisar a relação entre a arte e a gastronomia contemporânea, identificar elementos da arte dos mosaicos que possam ser aplicados como referência conceitual e estética na gastronomia, investigar a culinária mineira, apresentar os conceitos de Slow food e Comfort food, e como foram aplicados na construção do prato. A pesquisa adota uma abordagem qualitativa de caráter exploratório, fundamentada em levantamento bibliográfico e na experimentação prática. O referencial teórico aborda a aproximação entre arte e gastronomia, a tradição da culinária mineira vinculada ao conceito de Comfort food e as propostas do movimento Slow food, centradas em valores de sazonalidade, sustentabilidade e valorização de alimentos regionais. O processo prático foi inspirado no mosaico “O pavão”, de André Vizotto, articulando fragmentos de elementos visuais e gastronômicos para compor uma experiência sensorial, estética e simbólica. O desenvolvimento teórico-prático resultou no prato, “Cores e nomes” que transita entre tradição e inovação, ao revisitar a canjiquinha com carne suína em novas texturas e apresentações, incorporando também memórias afetivas e referências culturais. Conclui-se que a gastronomia contemporânea, ao dialogar com a arte, reafirma seu caráter interdisciplinar e expressivo, podendo constituir-se como veículo de identidade, memória e pertencimento, além de promover reflexões sobre consumo consciente e democratização do acesso à alimentação e à arte.",Português,Gastronomia contemporânea;Arte em mosaico;Slow food;Comfort food;Culinária mineira,IFMG,geral,2026-09-02T19:45:38,OAI-PMH https://repositorio.ifmg.edu.br/server/oai/request set=
IFMG,oai:null:20.500.14387/2553,,Transição energética no transporte público brasileiro metodologia de estudo sobre infraestruturas de recarga para ônibus elétricos,2025,Gilson de Souza Pereira Junior,0,https://hdl.handle.net/20.500.14387/2553,"Este estudo apresenta uma abordagem metodológica para a análise de infraestruturas de recarga de ônibus elétricos no contexto da transição energética do transporte público brasileiro. O trabalho aborda aspectos técnicos, operacionais e estratégicos, oferecendo insights sobre os desafios e oportunidades para a implementação de soluções de recarga sustentáveis e eficientes nos sistemas urbanos de transporte coletivo.",Portugês,"Eletromobilidade, Eletroterminais, Clima, Sustentabilidade, Frotas Públicas, Mobilidade Urbana.",IFMG,geral,2026-09-02T19:45:38,OAI-PMH https://repositorio.ifmg.edu.br/server/oai/request set=
IFMG,oai:null:20.500.14387/2983,,Análise comparativa do balanço financeiro de 2021 a 2024 do América-MG: uma perspectiva de sustentabilidade econômica,2026,"Oliveira, Ryan Samarony de Jesus",0,https://hdl.handle.net/20.500.14387/2983,"O presente estudo realiza uma análise comparativa do balanço financeiro do América-MG entre 2021 e 2024, com enfoque na sustentabilidade econômica do clube dentro do modelo de Sociedade Anônima do Futebol (SAF). A pesquisa evidencia o cenário financeiro do clube antes e após a implementação da SAF, considerando indicadores como liquidez, endividamento, patrimônio líquido e receitas operacionais. Os resultados apontam que, entre 2021 e 2022, o América-MG enfrentou déficits significativos e aumento de passivos, resultado de custos operacionais elevados e do processo de constituição da SAF. A partir de 2023, observa-se uma reorganização financeira com redução de dívidas, maior controle contábil e atração de investidores. Em 2024, o clube apresentou seu primeiro superávit no período analisado, reforçando a eficácia da gestão profissionalizada e transparente, consolidando um modelo de governança sustentável. O estudo demonstra que a adoção da SAF permitiu ao América-MG equilibrar desempenho esportivo e estabilidade financeira, servindo como referência para outros clubes brasileiros que buscam aliar competitividade e sustentabilidade econômica.",por,América-MG;SAF;Sustentabilidade econômica;Ciências Sociais Aplicadas,IFMG,geral,2026-09-02T19:45:39,OAI-PMH https://repositorio.ifmg.edu.br/server/oai/request set=
IFMG,oai:null:20.500.14387/2784,,"IFMG Extramuros: educação, tecnologias e gestão : volume 1",2025,,0,https://hdl.handle.net/20.500.14387/2784,"IFMG EXTRAMUROS: Educação, Tecnologias e Gestão nasceu da ideia de publicar as pesquisas desenvolvidas no campus de Ribeirão das Neves. Este projeto relaciona-se diretamente à proposta dos Institutos Federais que,
por meio das três áreas fi nalistas: Pesquisa, Ensino e Extensão, busca exercer a Educação Profi ssional e Tecnológica (EPT), cuja proposta é compreender as bases da organização do trabalho como princípio educativo, estando a pesquisa a serviço da educação emancipadora. Nesse sentido, um dos objetivos dos Institutos é superar a dicotomia sobre o trabalho intelectual e manual, por meio dos fundamentos científi cos dos processos do mundo do trabalho. Vale ressaltar que ser uma instituição de EPT faz dos Institutos um agente social com papel preponderante para a cidadania, já que a EPT se debruça sobre os valores de uma educação integral ao se comprometer com uma educação politécnica e omnilateral.",por,Educação;Educação profissional;Desenvolvimento social;Gestão e inovação;Ciências Humanas,IFMG,inovacao_instituto_publico,2026-09-02T19:45:39,OAI-PMH https://repositorio.ifmg.edu.br/server/oai/request set=
IFMG,oai:null:20.500.14387/1402,,"Uma Análise sobre a Gestão de Riscos nos Institutos Federais de Educação,  Ciência e Tecnologia",2023,"Terra, Juliano Mendonça",0,https://hdl.handle.net/20.500.14387/1402,"Esse estudo teve como objetivo elicitar a percepção dos responsáveis pela gestão de riscos dos institutos federais, sobre as práticas adotadas, identificação dos principais riscos, desafios da implantação e impactos e contribuições decorrentes da implantação da gestão de riscos. A aplicação da pesquisa nos institutos federais se deu pela relevância da autarquia no cenário educacional nacional, singularidade do desenho organizacional e inexistência de estudos específicos sobre a gestão de riscos nessa autarquia federal. A metodologia envolveu a realização de um censo, o qual envolveu a aplicação de um questionário desenvolvido por Araújo (2019) a todos os responsáveis pela gestão de riscos dos trinta e oito institutos federais, obteve-se uma taxa de respostas de 75% (27 respondentes e 2 institutos declararam não ter iniciado a implantação da gestão de riscos), na sequencia foi realizada uma análise exploratória e descritiva dos dados. Entre os principais resultados, há evidências de um esforço relevante da 
administração dos institutos federais para a implantação da gestão de riscos, sendo que os responsáveis diretos percebem sua importância e potencial, entretanto, constataram-se diversas e importantes fragilidades no status atual de implantação, como a falta de mapeamento de processos, possíveis capacitações ineficientes, excesso de demandas dos servidores, falta de engajamento e desconhecimentos de ferramentas tecnológicas que facilitam a gestão de riscos. Outro resultado importante, é a indicação que as instituições têm uma preocupação maior com riscos operacionais do que com riscos financeiros. Ao analisar as fragilidades na implantação da gestão de riscos nos institutos federais, observou-se a possibilidade de que a administração dessas instituições apresente condições precárias para atender à exigência legal de implementação da gestão de riscos. No entanto, além dessa finalidade, outros aspectos como a sobrecarga de demandas, a falta de mapeamento de processos e a ausência de um modelo de gestão de pessoas adequado também podem ser considerados como indicadores de recursos precários e capacidade administrativa limitada para alcançar os objetivos e finalidades dos institutos federais.",Português,"gestão de riscos;gestão de riscos no setor público;Institutos Federais de  Educação, Ciência e Tecnologia",IFMG,inovacao_instituto_publico,2026-09-02T19:45:39,OAI-PMH https://repositorio.ifmg.edu.br/server/oai/request set=
IFRS,oai:dspace.ifrs.edu.br:123456789/2143,,Política monetária no Brasil: uma abordagem descritiva da última década,2025,"Ártico, Diogo",0,https://dspace.ifrs.edu.br/xmlui/handle/123456789/2143,"Este trabalho tem como objetivo descrever a instabilidade macroeconômica enfrentada pelo Brasil no período de 2014 a 2023, buscando compreender como a alternância de governos com visões econômicas divergentes, as políticas conduzidas pelo Banco Central do Brasil (BACEN),  os escândalos de corrupção e as crises globais contribuíram para esse cenário. O campo de 
estudo abrange a economia brasileira, com foco em política fiscal, monetária e institucionalidade. Metodologicamente, a pesquisa baseou-se em análise documental e revisão bibliográfica, complementadas por estudos de dados econômicos, como Produto Interno Bruto (PIB), inflação, taxa de juros e indicadores de confiança. Os resultados indicam que a falta de 
continuidade em estratégias econômicas de longo prazo, aliada à volatilidade política e aos  impactos de crises externas, geraram um ambiente de incerteza e desconfiança no mercado, dificultando o crescimento sustentável. Conclui-se que a ausência de alinhamento entre os 
poderes Executivo e Monetário e as deficiências institucionais agravaram os desafios  econômicos do país, evidenciando a necessidade de políticas públicas consistentes e de maior transparência na governança. A pesquisa destaca ainda a importância de estudos futuros para aprofundar o papel das reformas estruturais e da governança econômica no fortalecimento da 
estabilidade macroeconômica brasileira.",por,Economia;Macroeconomia;Inflação,IFRS,inovacao_politicas_publicas,2026-09-02T19:45:41,OAI-PMH https://repositorio.ifrs.edu.br/oai/request set=
IFRS,oai:dspace.ifrs.edu.br:123456789/1730,,Psicodinâmica do trabalho: percepções de prazer e sofrimento no trabalho docente em uma instituição de ensino federal,2024,"Santos, Amanda Costa dos",0,https://dspace.ifrs.edu.br/xmlui/handle/123456789/1730,"O presente artigo analisou as percepções de prazer e sofrimento no trabalho comuns
aos/às docentes do Instituto Federal do Rio Grande do Sul. Adotou-se como método um estudo
quantitativo e de pesquisa correlacional, por meio de levantamento Survey. Obtiveram-se 84
respostas de docentes dos campi Alvorada, Canoas, Osório, Porto Alegre, Restinga, Viamão e
Rolante. Além de questões demográficas, o instrumento de coleta utilizou a Escala de Indicadores

de Prazer e Sofrimento no Trabalho (EIPST) desenvolvida por Evaristo, Mota e Batista-dos-
Santos (2020) para medição de prazer e sofrimento relacionados a diversos aspectos laborais. A

partir dos resultados da análise da escala, foi possível inferir que os fatores de prazer no trabalho
obtiveram médias sensivelmente maiores do que as variáveis de sofrimento no trabalho. Dentre
as variáveis de prazer no trabalho, sobressaíram-se o sentimento de orgulho pelo trabalho
realizado e a percepção de assistência aos colegas, quando necessário. Dentre as variáveis de
sofrimento, predominaram o sentimento de sobrecarga de trabalho, de esgotamento emocional e
de stress. Cabe ressaltar que tais variáveis são apontadas em diversos estudos como preditoras de
adoecimento e, portanto, são indicadores que devem ser melhor observados pela instituição, dado
o risco sobre a saúde dos(as) docentes.",por,"Trabalho;Docentes;Institutos federais de educação, ciência e tecnologia",IFRS,inovacao_instituto_publico,2026-09-02T19:45:41,OAI-PMH https://repositorio.ifrs.edu.br/oai/request set=
IFRS,oai:dspace.ifrs.edu.br:123456789/437,,Tecnologias digitais na educação: uma inovação como diretriz para a cidadania,2021,"Santos, Bruna Silva dos",0,https://dspace.ifrs.edu.br/xmlui/handle/123456789/437,"As diversas transformações que a evolução tecnológica vem desencadeando na sociedade atual, em especial nos ambientes educacionais, são as motivações da presente pesquisa. A complexidade dos problemas contemporâneos com fortes matizes de relevância social nos impele a buscar formas de compreender e lidar com a dinamicidade plural expressa na contemporaneidade em prol de uma sociedade mais equânime. Considerando esse contexto, emerge a questão norteadora desta investigação: “Como a adoção de tecnologias digitais podem auxiliar os processos de desenvolvimento de políticas públicas educacionais em uma perspectiva inovadora para o fortalecimento da cidadania?”. Desse modo, com o intento de alcançar respostas, foi traçado como objetivo geral analisar as possibilidades das tecnologias digitais como um dos alicerces às políticas públicas que fomentem processos inovadores capazes de proporcionar aos sujeitos que compõem o ecossistema escolar vivenciar sua cidadania. Para tanto, a pesquisa está organizada com natureza aplicada, de método observacional, com abordagem qualitativa, de caráter descritivo e exploratório, utilizando da técnica de pesquisa bibliográfica e documental, combinada com o estudo de campo, baseado no instrumento de coleta de dados por meio de entrevistas semiestruturadas. No que se refere ao campo empírico, o estudo abrange o projeto “Jovem RS conectado no futuro”, direcionado à Rede Estadual de Educação Básica do Rio Grande do Sul. As intervenções citadas foram registradas através da gravação em áudio das entrevistas, que foram transcritas e utilizadas durante as análises. Sendo assim, essa investigação oferece benefícios ao encontrar caminhos para demonstrar o potencial inovador do uso crítico das tecnologias digitais, nos processos de políticas públicas educacionais, voltadas para o fomento da cidadania. Os resultados deste estudo subsidiaram o desenvolvimento do produto denominado de “Diretrizes para a consolidação de políticas públicas educacionais”, que está apresentado em duas facetas, uma textual, através do capítulo 5 desta dissertação, e outra interativa, com a apresentação do conteúdo sendo realizada por meio de uma hipermídia. O produto tem a pretensão de apresentar diretrizes que permitam a reflexão a respeito de alguns pressupostos fundamentais para que as políticas sociais tornem-se mais fortes, bem como, salvaguardá-las das volúveis trocas de governos e gestores. De forma mais especifica, quanto às tecnologias digitais, elas destacam-se nas diretrizes quarta e quinta, a saber, “Envolvimento social” e “Inovação na cidadania”. Essas diretrizes trazem à luz as possibilidades de uso das tecnologias digitais para a consulta popular, participação da construção, discussão, avaliação e fiscalização de políticas públicas, como também, na comunicação a partir de lugares de fala e feedback entre os cidadãos e o Estado, além de outras ações.",por,Educação;Cidadania;Política pública,IFRS,inovacao_politicas_publicas,2026-09-02T19:45:41,OAI-PMH https://repositorio.ifrs.edu.br/oai/request set=
IFRS,oai:dspace.ifrs.edu.br:123456789/718,,Política institucional para os cursos de Ensino Médio Integrado do IFRS: uma proposta de avaliação participativa e emancipatória,2022,"Keller, Fabiana de Oliveira",0,https://dspace.ifrs.edu.br/xmlui/handle/123456789/718,"A pesquisa que trata da Política Institucional para os Cursos de Ensino Médio Integrado do IFRS (PIEMI-IFRS) com vistas ao desenvolvimento de uma proposta de avaliação institucional participativa e emancipatória desse documento, ocorreu no âmbito do Programa de Mestrado Profissional em Educação Profissional e Tecnológica (ProfEPT), do Campus Porto Alegre do Instituto Federal de Educação, Ciência e Tecnologia Rio Grande do Sul (IFRS), na Linha de Pesquisa Organização e Memórias dos Espaços Pedagógicos em Educação Profissional e Tecnológica (EPT). O problema de pesquisa teve a seguinte questão: quais os elementos necessários para que a Avaliação Institucional Participativa contribua para o acompanhamento da
consolidação da PIEMI-IFRS? O objetivo geral da pesquisa foi investigar os processos de avaliação institucional necessários ao acompanhamento da consolidação da PIEMI-IFRS com vistas ao desenvolvimento de dois produtos educacionais para auxiliar nesse processo. Em termos metodológicos, a pesquisa pode ser classificada como aplicada, de abordagem qualitativa e caracterizada como exploratória. Os instrumentos de coleta de dados foram: análise do referencial teórico; análise documental da legislação nacional a respeito da temática da EPT; documentos institucionais do IFRS (PIEMI-IFRS; Programa de Autoavaliação do IFRS); e entrevistas semiestruturadas, que visaram investigar a relação entre a oferta de cursos de EMI e a PIEMI-IFRS nos anos de 2019 e 2020 em três campi do IFRS. Os participantes da pesquisa foram os pedagogos, docentes da área geral e técnica que atuam nos cursos de EMI ofertados pelos campi Alvorada, Ibirubá e Veranópolis. O
referencial teórico é composto de autores que discutem a formação humana integral no âmbito da EPT e, em especial, no EMI. Compreende o EMI como um movimento contra-hegemônico que visa superar a dualidade estrutural, tendo como base a formação humana integral dos estudantes. Nesse contexto é que se coloca a PIEMIIFRS, marcando o posicionamento da Instituição e orientando para o fortalecimento desta forma de oferta no IFRS. A partir dos dados coletados nas entrevistas, os resultados apontaram para a necessidade de tornar o conteúdo textual da PIEMI-IFRS mais conhecido pela comunidade do IFRS. O produto educacional em formato de Vídeo buscou preencher a lacuna na divulgação da PIEMI-IFRS. Além disso, o conteúdo das entrevistas e a análise documental, apoiada no referencial teórico da Abordagem do Ciclo de Políticas e teóricos da Avaliação Institucional Participativa e da Avaliação Emancipatória, trouxeram subsídios para a criação de um produto educacional em formato de Guia que contém a Proposta de Avaliação Participativa e Emancipatória da PIEMI-IFRS, apresentando um roteiro para auxiliar nesse processo. Tais produtos foram avaliados positivamente pelos participantes da pesquisa e servidores integrantes das Pró-reitorias de Ensino e de Desenvolvimento Institucional do IFRS. Os avaliadores consideraram os Produtos Educacionais adequados para a consolidação da PIEMI-IFRS no âmbito da instituição, as sugestões dadas foram acolhidas para a qualificação dos produtos. Os resultados da pesquisa apontaram para a necessidade de maior divulgação da PIEMI-IFRS, com vistas à consolidação do Ensino Médio Integrado como a maneira de firmarmos o posicionamento do IFRS de forma contrária à precarização da educação brasileira. O Guia poderá contribuir para o estabelecimento de um processo avaliativo crítico e formativo, de forma consolidar coletivamente a proposta de Formação Humana Integral no IFRS.",,"Educação Profissional e Tecnológica;Ensino médio integrado;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul;Avaliação institucional",IFRS,inovacao_instituto_publico,2026-09-02T19:45:41,OAI-PMH https://repositorio.ifrs.edu.br/oai/request set=
IFRS,oai:dspace.ifrs.edu.br:123456789/1139,,Motivos do microempreendedorismo em Alvorada-RS,2024,"Bastos, Deivid Augusto Dias",0,https://dspace.ifrs.edu.br/xmlui/handle/123456789/1139,"A pesquisa buscou compreender alguns microempreendedores no município de Alvorada,
localizado no estado Rio Grande do Sul, evidenciando se as iniciativas empreendedoras se
dão por necessidade exclusiva de subsistência familiar, por visão de oportunidade de

ascensão social ou outros motivos específicos de cada caso em sua individualidade. Utilizou-
se uma abordagem qualitativa de pesquisa, através da pesquisa de campo. Para isso, foram

feitas entrevistas abertas com dez empreendedores dos principais bairros do município,
selecionados por conveniência, que demonstraram que um dos principais fatores que leva ao
empreendimento em determinadas áreas é a facilidade de acesso ao conhecimento. Ainda que
o estudo possa não representar quantitativamente a realidade do município em sua totalidade,
acredita-se que o perfil dos empreendedores, bem como os motivos que levam ao
microempreendedorismo, reflete um cenário padrão e recorrente em Alvorada. Observou-se
que os empreendedores locais são em sua grande maioria apostadores de negócios, pois não
há um planejamento anterior acerca daquilo que se pretende fazer, o que resulta na não
formalização dos negócios. Constatou-se que o estímulo da maioria no grupo é em
decorrência da necessidade e que a grande maioria não deseja retornar à atividade com
vínculo empregatício, mantendo a preferência de seguir como microempreendedores. É
perceptível que a maioria dos microempreendedores obtiveram o retorno financeiro esperado
de seus negócios, inclusive com perspectiva de crescimento. Contudo, evidencia-se a falta de
fomento e incentivo municipal ao empreendedorismo e inovação e o não direcionamento de
políticas públicas voltadas para a necessidade real dos microempreendedores com o objetivo
de reverter a realidade do município quanto aos motivos que levam ao surgimento de novos
empreendedores. Incentivar a qualificação e inovação é uma opção viável de se fomentar o
empreendedorismo por oportunidade em vez de necessidade. É necessário que se dê
conhecimento e ferramentas para que a inovação ocorra e transforme a sociedade, caso
contrário corre-se o risco de se continuar com um mercado estagnado e propenso a um
declínio social.",por,Empreendedorismo,IFRS,inovacao_politicas_publicas,2026-09-02T19:45:41,OAI-PMH https://repositorio.ifrs.edu.br/oai/request set=
